Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
11745,1.01,Very Good,G,VS1,59.3,57.0,6.55,6.6,3.9,7451
4808,1.56,Very Good,I,VS2,59.7,60.0,7.53,7.58,4.51,9231
26271,0.66,Premium,E,SI1,61.1,56.0,5.68,5.62,3.45,1708
9000,0.5,Fair,D,SI1,64.6,58.0,5.0,4.97,3.22,1323
24101,0.3,Ideal,F,VVS1,61.9,57.0,4.32,4.3,2.67,995
19968,0.37,Ideal,H,IF,61.8,55.0,4.65,4.67,2.88,936
9752,2.51,Very Good,H,SI2,63.6,58.0,8.51,8.59,5.44,18029
17242,0.44,Ideal,H,SI1,61.9,56.0,4.91,4.87,3.03,1069
3276,1.23,Premium,G,SI1,62.4,55.0,6.89,6.83,4.28,6750
11359,1.57,Premium,I,SI2,62.4,58.0,7.41,7.37,4.61,7976
8579,0.7,Premium,J,SI1,,59.0,5.65,5.6,3.53,1844
25437,0.3,Very Good,D,SI2,61.0,61.0,4.25,4.31,2.61,447
20283,0.36,Ideal,G,VS2,60.6,56.0,4.62,4.67,2.81,664
9281,2.45,Ideal,J,VS2,60.4,56.0,8.72,8.81,5.3,18113
3970,0.74,Fair,F,VS2,61.1,68.0,5.82,5.75,3.53,2805
13465,1.47,Premium,I,SI2,62.4,55.0,7.34,7.24,4.55,6742
17766,0.31,Premium,E,VS1,61.7,58.0,4.36,4.3,2.67,942
21119,0.91,Ideal,D,SI2,62.2,57.0,6.21,6.15,3.85,2803
2860,0.3,Ideal,H,VVS1,61.1,58.0,4.33,4.35,2.65,665
10925,0.31,Very Good,G,SI1,61.7,55.0,4.37,4.38,2.7,462
413,0.72,Premium,J,SI1,62.1,59.0,5.75,5.71,3.56,1987
9412,0.51,Ideal,F,VS2,62.7,57.0,5.11,5.06,3.19,1562
22150,1.01,Ideal,E,SI2,62.8,57.0,6.38,6.35,4.0,4434
10566,0.56,Ideal,D,SI1,61.9,55.0,5.31,5.29,3.28,1803
22807,1.51,Good,J,SI2,58.1,64.0,7.57,7.53,4.39,6215
19820,0.8,Good,H,VS2,63.4,60.0,5.92,5.82,3.72,2845
6908,1.03,Very Good,H,SI2,62.8,59.0,6.4,6.43,4.03,4283
17484,0.4,Premium,F,VVS1,61.1,59.0,4.78,4.75,2.91,1323
11583,0.7,Ideal,H,VS2,61.4,56.0,5.72,5.75,3.52,2733
11258,0.3,Ideal,H,SI1,61.9,54.0,4.31,4.34,2.68,514
6250,0.9,Ideal,G,VS1,62.1,56.0,6.15,6.19,3.83,5540
8749,0.49,Ideal,G,VS2,61.1,57.0,5.12,5.09,3.12,1246
8067,0.5,Very Good,I,SI1,63.2,57.0,5.07,5.09,3.21,1087
14622,0.3,Ideal,H,VVS2,61.5,56.0,4.33,4.35,2.67,605
5328,1.12,Ideal,G,VS2,61.0,57.0,6.69,6.72,4.09,7634
26004,0.31,Premium,H,VVS2,61.2,59.0,4.38,4.34,2.67,802
3273,0.34,Ideal,E,VS1,60.8,57.0,4.53,4.49,2.74,1033
4540,0.42,Very Good,E,VS1,62.1,55.0,4.81,4.85,3.0,1105
9919,0.71,Ideal,G,SI1,61.5,55.0,5.75,5.79,3.55,3061
9729,1.71,Ideal,J,SI1,62.8,57.0,7.58,7.55,4.75,6320
11597,0.58,Very Good,J,VS2,62.8,57.0,5.28,5.33,3.33,1090
13852,0.9,Good,G,I1,63.6,61.0,6.07,6.03,3.85,2344
10715,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,13453
14539,0.72,Good,F,SI1,63.9,62.0,5.7,5.63,3.62,2188
20835,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,3254
8961,1.21,Ideal,G,VS2,61.8,57.0,6.83,6.79,4.21,8001
7258,0.41,Premium,E,VS2,59.8,60.0,4.87,4.83,2.9,999
25432,0.5,Ideal,D,SI1,62.0,54.0,5.09,5.13,3.17,1404
1254,0.9,Very Good,E,SI2,59.5,61.0,6.24,6.3,3.73,3139
8447,0.32,Ideal,F,VS2,62.5,56.0,4.38,4.36,2.73,828
23197,1.29,Premium,I,SI2,61.1,62.0,7.0,6.94,4.26,4291
8396,0.43,Ideal,E,SI1,62.3,57.0,4.82,4.78,2.99,1016
22120,0.31,Fair,E,VS2,54.2,63.0,4.61,4.51,2.47,814
19312,0.83,Very Good,I,VVS1,61.8,56.0,6.0,6.03,3.72,3774
22268,0.57,Fair,E,VVS1,58.7,66.0,5.34,5.43,3.16,2805
20710,0.36,Premium,D,VS2,59.1,58.0,4.63,4.68,2.75,852
26036,0.5,Good,D,SI2,63.1,56.0,5.05,4.96,3.16,958
13007,0.34,Ideal,H,VS1,62.4,55.0,4.48,4.5,2.8,615
20294,1.24,Very Good,I,VS1,61.4,63.0,6.89,6.88,4.23,5444
3137,1.01,Fair,J,VS2,59.6,62.0,6.54,6.49,3.88,3886
15607,0.71,Premium,E,SI2,60.4,61.0,5.79,5.77,3.49,2096
21938,0.34,Ideal,H,VVS2,61.7,55.0,4.48,4.5,2.77,667
22546,0.53,Premium,D,VS2,60.2,58.0,5.23,5.26,3.16,1808
10389,1.15,Good,H,VS2,63.1,56.0,6.62,6.7,4.2,5646
18403,0.91,Good,H,VS2,59.9,61.0,6.18,6.24,3.72,4309
10544,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1179
21952,1.03,Fair,G,SI1,64.7,63.0,6.36,6.31,4.1,4424
11898,0.38,Ideal,D,VVS1,,56.0,4.63,4.66,2.87,1400
10769,1.2,Premium,G,VS2,62.4,59.0,6.74,6.68,4.19,7405
17956,0.43,Good,F,SI1,,53.0,4.79,4.83,3.06,739
5188,1.67,Premium,H,SI1,59.4,61.0,7.78,7.73,4.61,11248
18322,0.7,Very Good,I,SI2,62.5,58.0,5.64,5.72,3.55,1580
12025,0.71,Premium,F,SI2,59.6,59.0,5.79,5.75,3.44,2409
10297,0.23,Ideal,G,VVS1,60.8,57.0,3.96,3.99,2.41,536
11933,0.34,Premium,I,VVS1,61.9,58.0,4.52,4.43,2.77,803
6332,0.62,Premium,E,VVS1,61.9,59.0,5.62,5.5,3.44,3073
5161,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,5700
22721,0.39,Ideal,E,VS1,62.0,54.0,4.68,4.71,2.91,948
4367,0.54,Ideal,F,VVS1,60.8,56.0,5.28,5.34,3.23,2356
23767,1.09,Premium,I,VS2,59.0,61.0,6.78,6.75,3.98,4090
11177,1.02,Premium,D,VS2,59.8,61.0,6.61,6.54,3.93,6909
14012,0.44,Ideal,G,SI1,61.5,57.0,4.87,4.88,3.0,772
26578,1.11,Ideal,I,SI1,62.2,54.0,6.64,6.68,4.14,5006
25372,0.38,Premium,D,VS1,61.2,58.0,4.68,4.63,2.85,1140
24979,0.75,Ideal,J,VS2,61.5,54.0,5.87,5.9,3.62,2001
17403,0.51,Very Good,G,VS2,62.9,58.0,5.06,5.11,3.2,1438
14935,1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,6324
23899,1.2,Premium,J,SI1,58.5,61.0,6.95,6.89,4.05,4778
20779,0.3,Ideal,I,SI1,61.3,56.0,4.33,4.32,2.65,506
26817,0.36,Premium,G,SI2,60.8,58.0,4.57,4.61,2.79,473
1020,0.38,Ideal,E,VS2,61.7,55.0,4.68,4.66,2.88,1112
6995,0.3,Ideal,E,IF,61.1,57.0,4.31,4.33,2.64,957
1144,1.19,Premium,G,VS1,62.6,58.0,6.78,6.71,4.22,8109
17112,2.02,Ideal,G,SI2,61.7,57.0,8.15,8.1,5.01,17265
14897,1.0,Very Good,H,VS2,63.3,60.0,6.31,6.22,3.97,4514
16818,0.31,Ideal,E,VS2,61.0,56.0,4.34,4.38,2.66,680
17712,1.0,Premium,F,SI1,62.8,59.0,6.36,6.32,3.98,4939
26648,0.92,Ideal,E,SI1,61.4,54.6,6.25,6.29,3.85,4258
12037,2.1,Ideal,I,SI1,60.8,60.0,8.24,8.35,5.04,17250
12120,0.77,Good,D,VS2,63.1,57.0,5.83,5.86,3.69,3489
23863,1.01,Fair,G,VS2,64.4,58.0,6.25,6.18,4.0,4887
2663,0.31,Good,H,VS2,63.8,56.0,4.33,4.29,2.75,470
20690,0.27,Ideal,I,VS1,62.2,55.0,4.15,4.18,2.59,432
2655,1.01,Very Good,D,SI2,63.1,54.0,6.43,6.37,4.04,4338
26074,0.36,Ideal,D,VVS2,61.0,56.0,4.57,4.61,2.8,1126
26229,0.71,Premium,H,SI1,62.4,62.0,5.67,5.64,3.53,2207
16352,1.82,Ideal,F,SI1,61.8,58.0,7.8,7.84,4.83,15802
26946,1.31,Premium,I,VS2,61.9,59.0,7.02,6.98,4.33,6323
17482,2.03,Very Good,I,SI1,62.3,60.0,8.01,8.07,5.01,16392
18774,0.77,Good,H,SI2,58.6,64.0,6.01,5.93,3.5,2262
9937,1.0,Premium,D,SI1,62.0,58.0,6.41,6.29,3.94,4704
3593,0.32,Premium,G,VS2,61.1,58.0,4.45,4.42,2.71,720
23713,0.9,Ideal,H,VVS2,62.0,57.0,6.2,6.15,3.83,4838
3598,0.37,Ideal,F,VS1,61.7,56.0,4.61,4.63,2.85,811
14789,0.41,Ideal,E,SI1,62.5,55.0,4.73,4.77,2.97,755
23702,0.7,Premium,H,VS2,60.8,59.0,5.71,5.74,3.48,2330
13123,0.9,Premium,D,VS2,62.6,59.0,6.14,6.17,3.85,5001
20443,1.08,Very Good,E,SI2,63.5,56.0,6.53,6.48,4.13,3726
18028,1.51,Very Good,H,VS2,63.0,57.0,7.25,7.3,4.58,10319
5335,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,936
21121,2.01,Good,H,SI1,63.2,58.0,7.93,7.98,5.03,15919
20280,0.32,Ideal,H,VS1,61.8,55.0,4.41,4.42,2.73,561
14604,1.0,Good,J,VVS1,63.5,59.0,6.29,6.34,4.01,4633
21469,1.06,Premium,H,SI1,61.6,59.0,6.55,6.54,4.03,4872
19705,0.74,Ideal,E,VS2,60.2,55.0,5.87,5.92,3.55,3518
14399,0.7,Fair,F,VS2,65.3,55.0,5.63,5.58,3.66,2762
8018,1.03,Ideal,E,SI1,62.0,57.0,6.47,6.44,4.0,5330
2154,0.43,Ideal,G,VS1,61.1,56.0,4.86,4.9,2.98,943
12556,2.51,Ideal,H,SI2,62.0,57.0,8.72,8.67,5.39,17162
417,0.7,Very Good,E,SI1,61.2,57.0,5.68,5.73,3.49,2753
1338,1.04,Premium,G,SI2,62.2,59.0,6.57,6.49,4.06,3861
23971,0.36,Premium,E,VS2,60.3,59.0,4.64,4.58,2.78,1013
19152,1.0,Good,E,SI2,63.5,56.0,6.31,6.38,4.03,4620
16886,2.12,Premium,J,SI2,62.3,61.0,8.21,8.16,5.1,12140
21502,0.3,Ideal,F,VS2,61.6,57.0,4.33,4.3,2.66,776
2396,0.36,Ideal,F,IF,61.4,55.9,4.58,4.62,2.82,1138
3117,0.32,Ideal,H,VS1,61.9,55.0,4.4,4.42,2.73,561
6952,0.24,Ideal,F,IF,61.6,57.0,3.97,4.0,2.45,678
20523,2.04,Very Good,I,VS2,62.5,58.0,8.09,8.22,5.1,16874
7482,0.31,Very Good,I,VS1,63.0,58.0,4.29,4.32,2.71,489
24349,1.51,Premium,F,SI1,62.2,58.0,7.27,7.29,4.53,10693
12300,0.3,Very Good,F,VS2,58.8,60.0,4.37,4.41,2.58,524
10017,0.37,Premium,E,VS1,60.4,58.0,4.61,4.66,2.8,876
23788,0.53,Ideal,E,VS2,61.5,56.0,5.23,5.18,3.2,1801
1593,0.34,Premium,I,VVS1,62.6,58.0,4.45,4.47,2.79,626
16693,1.06,Ideal,G,VS1,61.7,55.0,6.53,6.56,4.04,8093
8870,0.3,Ideal,G,VVS1,61.5,55.0,4.33,4.35,2.67,764
11921,0.75,Premium,F,VS2,59.6,59.0,6.04,5.94,3.57,2835
14409,0.7,Ideal,G,VS2,61.2,57.0,5.77,5.7,3.51,2515
14457,2.3,Ideal,H,SI2,62.6,57.0,8.4,8.35,5.25,14215
12126,0.55,Premium,G,VS2,62.7,60.0,5.27,5.19,3.28,1445
17636,0.95,Very Good,J,SI1,,55.0,6.25,6.21,3.95,3154
19376,0.24,Very Good,F,VVS2,61.8,56.0,4.01,4.04,2.48,608
19339,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,6797
21443,0.4,Ideal,E,VVS2,62.1,55.0,4.74,4.76,2.95,1158
8085,0.39,Premium,G,VVS1,59.9,59.0,4.75,4.73,2.84,1170
13690,0.9,Good,F,SI2,63.2,57.0,6.09,6.15,3.87,3267
21358,1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23,7134
5668,0.62,Ideal,H,VS1,61.4,56.0,5.47,5.51,3.37,1878
8745,0.97,Premium,F,SI1,62.7,59.0,6.31,6.28,3.95,4481
3447,0.24,Ideal,F,VS2,62.2,57.0,3.96,4.01,2.48,419
22764,0.7,Good,H,VS2,63.9,59.0,5.64,5.6,3.59,2351
471,1.28,Ideal,H,SI2,61.8,57.0,7.0,6.97,4.32,5676
5508,0.35,Ideal,E,IF,62.2,56.0,4.52,4.51,2.81,1254
14694,0.33,Premium,G,VS1,61.9,58.0,4.43,4.46,2.75,666
16402,0.7,Very Good,D,VS2,60.8,59.0,5.67,5.71,3.46,2928
2486,0.5,Ideal,F,IF,61.2,57.0,5.11,5.15,3.14,2419
11444,0.41,Good,D,SI1,63.8,56.0,4.72,4.68,3.0,947
10196,1.24,Ideal,J,VS2,61.8,58.0,6.88,6.84,4.24,5361
6060,1.1,Good,G,SI1,63.4,57.0,6.52,6.55,4.14,4997
22276,1.18,Ideal,G,VVS2,61.3,55.0,6.86,6.81,4.19,10308
10247,0.91,Fair,D,VS2,65.7,56.0,6.1,6.05,3.99,4107
1045,0.72,Ideal,H,SI2,61.5,56.0,5.8,5.75,3.55,2131
14907,0.4,Very Good,H,VS1,61.8,53.0,4.76,4.78,2.95,770
5757,0.31,Ideal,F,VS2,61.9,57.0,4.34,4.32,2.68,749
3809,0.29,Very Good,D,SI2,59.7,56.0,4.37,4.4,2.62,705
23594,0.9,Ideal,I,SI1,62.3,57.0,6.12,6.15,3.82,3455
8414,1.26,Ideal,H,SI1,61.7,58.0,6.95,6.9,4.27,6476
640,1.11,Good,E,SI2,,60.0,6.76,6.83,3.96,4532
25576,0.43,Very Good,E,VVS2,59.3,59.0,4.95,4.97,2.94,1291
8469,0.31,Good,H,SI1,63.6,57.0,4.31,4.28,2.73,558
26823,0.33,Ideal,F,VVS1,61.8,55.0,4.44,4.46,2.75,1141
16922,0.72,Ideal,G,VVS2,61.9,57.0,5.72,5.75,3.55,3849
22443,1.05,Premium,F,SI1,60.3,60.0,6.66,6.54,3.98,5557
126,0.9,Premium,I,VS2,61.2,62.0,6.19,6.13,3.77,3338
26834,1.51,Premium,F,VS2,59.1,60.0,7.52,7.45,4.42,15253
15767,0.55,Ideal,H,SI1,61.4,56.0,5.28,5.31,3.25,1584
3904,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,740
18635,1.14,Ideal,H,SI1,61.8,56.0,6.68,6.72,4.14,7079
12939,0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,988
24581,0.71,Very Good,G,SI1,63.2,58.0,5.58,5.68,3.56,2137
10886,1.07,Premium,F,SI1,61.7,58.0,6.54,6.61,4.06,5042
8151,0.83,Ideal,I,VS2,62.9,56.0,5.98,5.94,3.75,2201
8526,0.9,Very Good,G,SI2,62.4,55.0,6.13,6.17,3.84,3539
3090,0.36,Very Good,G,SI1,61.2,63.0,4.56,4.59,2.8,537
9870,0.5,Premium,E,VS2,62.9,60.0,5.04,5.01,3.16,1629
14339,1.57,Ideal,G,VS2,61.7,56.0,7.42,7.49,4.6,14283
4807,0.95,Very Good,E,SI1,61.6,56.0,6.31,6.36,3.9,4738
3543,0.38,Premium,F,VS1,60.2,58.0,4.73,4.71,2.84,1117
8350,0.73,Very Good,E,SI2,63.1,59.0,5.76,5.72,3.62,1975
5368,0.75,Very Good,G,SI1,,55.0,5.81,5.85,3.63,2617
3540,1.01,Very Good,F,SI2,63.5,56.0,6.38,6.35,4.04,3897
1966,0.64,Ideal,G,VVS2,61.8,56.0,5.53,5.56,3.43,2587
23325,0.31,Ideal,D,SI1,61.5,56.0,4.33,4.35,2.67,571
14249,1.02,Ideal,F,VS2,62.0,56.0,6.42,6.45,3.99,7326
5435,0.55,Ideal,I,VS1,62.5,57.0,5.19,5.25,3.26,1297
3696,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,1965
10977,0.57,Ideal,H,VS1,61.3,56.0,5.36,5.38,3.29,1554
412,0.75,Very Good,E,SI1,62.9,57.0,5.79,5.84,3.66,2753
21923,0.72,Very Good,G,SI1,63.3,53.0,5.73,5.68,3.61,2318
17301,1.69,Very Good,J,I1,60.2,61.0,7.7,7.79,4.66,5182
26388,0.56,Ideal,F,VS1,61.7,54.0,5.28,5.32,3.27,1915
24190,0.77,Premium,G,VS2,61.3,57.0,5.93,5.88,3.62,2803
675,2.02,Ideal,I,SI1,61.9,58.0,8.07,8.18,5.03,15942
18801,0.5,Very Good,F,VVS2,63.0,57.0,5.01,5.05,3.17,2052
24726,1.1,Ideal,E,VVS1,61.1,56.0,6.69,6.73,4.1,12748
6961,1.15,Premium,H,SI1,62.0,58.0,6.77,6.71,4.18,5433
23134,0.74,Premium,E,SI2,,58.0,5.77,5.73,3.6,2617
2201,0.92,Very Good,D,SI2,60.2,61.0,6.27,6.32,3.79,3057
21035,0.9,Very Good,I,SI1,63.2,56.0,6.15,6.12,3.88,3120
5184,0.5,Ideal,E,VVS2,61.1,57.0,5.13,5.15,3.14,2165
21136,0.34,Ideal,D,SI1,62.3,57.0,4.48,4.44,2.78,803
26508,1.24,Fair,F,SI2,64.9,60.0,6.7,6.63,4.32,4375
4027,0.35,Very Good,E,SI1,62.9,58.0,4.48,4.52,2.83,614
17412,0.4,Ideal,E,VS1,62.1,55.0,4.75,4.79,2.96,898
6894,0.47,Very Good,E,VS1,61.8,58.0,4.97,5.03,3.09,1566
1515,0.58,Premium,E,VS1,62.2,58.0,5.35,5.3,3.31,2297
8687,0.35,Premium,G,VS1,61.2,56.0,4.56,4.53,2.78,906
19180,1.54,Premium,H,VS2,61.9,59.0,7.33,7.31,4.53,11769
9189,0.31,Ideal,G,VVS1,62.1,55.0,4.34,4.39,2.71,789
15940,1.09,Very Good,F,IF,61.1,58.0,6.63,6.69,4.07,10663
12675,0.78,Very Good,H,SI2,61.8,59.0,5.85,5.9,3.63,2252
4585,0.91,Ideal,H,SI1,62.1,57.0,6.18,6.21,3.85,4919
2584,0.72,Premium,F,SI2,61.7,58.0,5.73,5.78,3.55,2058
4514,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,567
18382,0.54,Good,H,VS1,63.2,58.0,5.12,5.16,3.25,1361
7189,0.72,Ideal,D,VS2,62.0,54.8,5.73,5.76,3.56,3543
25876,1.73,Premium,F,SI2,61.5,60.0,7.75,7.66,4.74,9494
17711,1.53,Good,E,SI1,63.5,58.0,7.29,7.35,4.65,11303
4654,0.56,Ideal,E,SI1,60.9,56.0,5.35,5.32,3.25,1698
16448,0.9,Ideal,J,VS1,62.6,55.0,6.13,6.11,3.83,3048
5688,2.0,Fair,H,I1,69.8,54.0,7.6,7.56,5.29,5914
18854,0.32,Ideal,D,SI2,59.5,57.0,4.5,4.47,2.67,612
16502,0.39,Ideal,H,VVS2,61.9,54.0,4.7,4.73,2.92,911
5478,0.57,Ideal,E,VS1,62.1,53.0,5.36,5.41,3.34,1942
3494,1.21,Premium,G,SI2,60.3,58.0,6.96,6.9,4.18,5529
16220,0.9,Good,D,SI1,63.5,57.0,6.11,6.15,3.89,4381
10723,0.42,Very Good,F,SI1,60.6,61.0,4.83,4.87,2.94,722
433,1.2,Ideal,H,VS2,59.9,57.0,6.91,6.87,4.13,6487
1998,1.0,Premium,H,SI2,59.4,60.0,6.55,6.49,3.87,3360
5582,0.73,Premium,G,SI1,62.0,58.0,5.75,5.8,3.58,2163
26527,0.34,Premium,G,VVS2,61.6,58.0,4.49,4.44,2.75,995
13926,1.51,Ideal,E,SI2,62.7,55.0,7.27,7.18,4.53,7272
22727,1.2,Very Good,G,VS2,,56.0,6.82,6.75,4.29,8491
19634,0.31,Ideal,G,VS2,59.1,57.0,4.48,4.45,2.64,698
23494,1.0,Fair,I,I1,66.9,57.0,6.15,6.03,4.09,1997
14669,2.09,Premium,H,SI2,61.0,60.0,8.28,8.19,5.02,10182
10552,0.3,Very Good,H,SI1,60.8,61.0,4.25,4.3,2.6,421
12891,0.31,Premium,D,SI1,,52.0,4.37,4.34,2.71,732
21475,0.83,Premium,E,SI1,58.4,59.0,6.22,6.18,3.62,3506
9836,0.43,Very Good,F,SI1,62.9,59.0,4.79,4.84,3.03,792
7361,0.53,Ideal,D,VS2,,55.0,5.2,5.24,3.22,1722
20355,1.09,Very Good,I,VS2,62.0,56.0,6.57,6.59,4.08,4959
19865,1.33,Fair,E,SI2,65.0,57.0,6.93,6.89,4.49,4916
14842,0.91,Premium,D,SI2,62.3,57.0,6.22,6.14,3.85,3781
15863,0.3,Ideal,D,VS2,61.5,58.0,4.27,4.31,2.64,670
49,0.73,Very Good,E,SI2,62.1,58.0,5.75,5.81,3.59,2395
24042,0.31,Very Good,I,VS1,62.8,55.0,4.31,4.35,2.72,489
14867,1.17,Premium,D,VS1,61.7,59.0,6.77,6.72,4.16,10115
20681,1.23,Ideal,F,VS2,61.7,57.0,6.94,6.9,4.27,9547
166,0.59,Ideal,I,VVS1,61.2,56.0,5.42,5.46,3.33,2049
1494,1.01,Very Good,F,IF,63.5,59.0,6.29,6.41,4.03,9972
11945,1.03,Ideal,G,VVS2,61.6,57.0,6.51,6.48,4.0,8020
3367,0.6,Ideal,F,VVS2,62.3,56.0,5.37,5.41,3.36,2652
21459,2.09,Very Good,I,VS1,62.9,57.0,8.09,8.13,5.1,18215
1422,0.72,Ideal,F,VS2,62.1,54.0,5.76,5.8,3.59,2989
15493,1.05,Ideal,F,VS2,62.7,56.0,6.52,6.59,4.11,6403
14556,0.33,Ideal,G,VVS1,61.7,56.0,4.45,4.47,2.75,868
26623,1.0,Very Good,F,SI2,62.9,59.0,6.3,6.39,3.99,4081
16278,0.42,Premium,D,VVS2,59.6,59.0,4.96,4.9,2.94,1210
12203,0.73,Very Good,E,SI2,63.3,57.0,5.72,5.69,3.61,2409
11054,0.4,Good,F,SI1,63.6,57.0,4.67,4.7,2.98,737
9140,0.32,Ideal,H,VVS2,61.2,56.0,4.4,4.43,2.7,645
10390,2.06,Good,J,SI1,64.1,56.0,7.97,8.09,5.15,11746
4140,0.51,Ideal,I,VVS2,60.6,56.0,5.18,5.22,3.15,1575
10579,0.52,Ideal,G,VVS1,60.6,57.0,5.21,5.26,3.17,2387
16883,0.59,Ideal,E,SI1,62.2,57.0,5.34,5.37,3.33,1630
25611,0.31,Ideal,E,VS2,61.8,55.0,4.35,4.39,2.7,680
7176,0.27,Very Good,E,VS1,62.3,54.0,4.17,4.21,2.61,463
11857,1.01,Good,H,VS2,64.3,58.0,6.27,6.2,4.01,4489
21294,0.28,Ideal,F,VVS2,61.8,56.0,4.22,4.26,2.62,642
3745,1.03,Ideal,H,SI1,59.7,55.0,6.6,6.64,3.95,4585
19989,1.1,Premium,I,SI1,62.0,59.0,6.59,6.54,4.07,4620
3570,1.02,Premium,G,SI2,62.5,58.0,6.42,6.34,3.99,3656
16357,0.5,Good,E,SI1,62.5,59.0,5.04,5.07,3.16,1293
23471,1.29,Ideal,I,SI2,61.9,57.0,6.99,7.04,4.34,6097
5863,0.31,Premium,H,IF,61.7,58.0,4.33,4.36,2.68,816
2388,0.72,Ideal,E,VS1,62.6,55.0,5.7,5.73,3.58,3275
11142,2.12,Premium,I,VS2,61.5,58.0,8.3,8.26,5.09,17254
6408,0.31,Very Good,E,SI1,63.1,57.0,4.35,4.3,2.73,698
4177,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,844
12820,0.32,Ideal,I,VS2,61.5,54.0,4.43,4.45,2.73,466
12678,1.53,Good,F,VS1,60.8,61.0,7.31,7.39,4.47,15619
14037,0.51,Very Good,D,VVS2,63.1,58.0,5.1,5.07,3.21,2289
23981,0.31,Ideal,E,VVS1,61.4,55.0,4.35,4.38,2.68,865
3689,1.82,Premium,G,SI1,62.7,58.0,7.75,7.68,4.84,15162
18644,0.92,Very Good,D,SI1,62.9,56.0,6.18,6.22,3.9,4676
11438,1.51,Premium,G,VVS2,60.9,58.0,7.38,7.42,4.51,15164
23261,0.53,Premium,G,VVS2,60.8,58.0,5.25,5.18,3.17,1914
18709,0.52,Very Good,F,SI1,61.0,59.0,5.18,5.21,3.17,1326
26114,0.5,Ideal,J,VS2,61.6,57.0,5.08,5.12,3.14,1099
18936,0.4,Ideal,F,VVS1,60.7,56.0,4.79,4.77,2.9,1323
24563,1.01,Ideal,D,SI1,62.1,56.0,6.36,6.43,3.97,5694
7657,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,1295
14281,1.09,Ideal,H,VS2,61.5,54.0,6.64,6.65,4.09,5732
8331,0.39,Very Good,J,VVS1,62.5,58.0,4.61,4.67,2.9,718
7752,0.53,Ideal,E,VVS2,62.4,56.0,5.15,5.17,3.22,2288
12881,1.06,Very Good,G,IF,61.2,57.0,6.52,6.56,4.0,8415
1386,0.8,Ideal,G,VS2,61.2,57.0,6.02,6.07,3.7,2969
25202,0.9,Ideal,I,SI1,60.8,57.0,6.25,6.22,3.79,3251
2933,0.9,Very Good,G,VVS2,61.4,60.0,6.18,6.23,3.81,5640
25902,2.03,Premium,J,SI2,61.7,61.0,8.18,8.04,5.0,12078
26573,0.32,Premium,H,VVS1,62.5,58.0,4.33,4.37,2.72,730
13791,0.37,Premium,F,SI1,62.4,59.0,4.6,4.56,2.86,791
24213,0.41,Ideal,E,VVS2,62.3,56.0,4.78,4.75,2.97,1243
14017,0.4,Ideal,G,VVS1,61.3,56.0,4.74,4.75,2.91,977
12635,1.03,Premium,J,I1,62.8,55.0,6.43,6.41,4.03,2392
25020,0.42,Very Good,H,SI1,61.5,54.0,4.87,4.89,3.0,670
18364,0.46,Ideal,D,VS2,62.7,57.0,4.93,4.89,3.08,1388
10917,0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.35,2.68,897
2398,2.2,Ideal,H,SI2,62.6,55.0,8.34,8.31,5.21,14408
21161,0.9,Very Good,E,VS1,,59.0,6.14,6.2,3.77,5151
6390,0.41,Ideal,D,SI1,61.7,56.0,4.77,4.8,2.95,744
3937,1.37,Premium,G,VS1,58.3,60.0,7.35,7.3,4.27,10412
18156,0.31,Ideal,G,VVS1,60.8,56.0,4.41,4.43,2.69,772
11605,0.47,Ideal,H,SI1,61.1,55.0,5.04,5.07,3.09,787
6038,0.71,Premium,D,SI2,61.7,59.0,5.71,5.67,3.51,2768
24053,1.16,Very Good,G,VVS1,60.7,56.0,6.77,6.83,4.13,9023
19425,0.7,Ideal,F,VS2,61.8,54.0,5.68,5.71,3.52,2671
14751,0.39,Ideal,G,VS2,62.2,53.9,4.66,4.69,2.9,787
2283,1.01,Premium,F,SI1,62.6,58.0,6.37,6.32,3.97,5202
13984,0.41,Very Good,F,VS2,62.6,57.0,4.71,4.74,2.96,863
765,0.23,Very Good,F,VVS2,61.0,59.0,3.93,3.97,2.41,465
513,0.38,Very Good,F,SI2,,61.0,4.61,4.67,2.83,600
20145,0.93,Very Good,J,VS2,61.1,59.0,6.32,6.34,3.87,3180
15979,0.3,Ideal,F,VS2,61.3,55.0,4.32,4.3,2.64,776
